Арбузинський район   (центр - смт Арбузинка)
Кобзарцівська сільська рада
876 с Кобзарці
877 с Новопавлівське
Краснознам'янська сільська рада
878 с-ще Любомирівка
879 с-ще Тернові Поди
Нововасилівська сільська рада
880 с Нововасилівка
881 с Галаганівка
882 с Єлизаветівка
883 с Новокондакове
884 с-ще Ясна Поляна
Новокиївська сільська рада
885 с Новокиївка
886 с Богородицьке
Новопетрівська сільська рада
887 с Новопетрівка
888 с Любине
Новотимофіївська сільська рада
889 с Новотимофіївка
890 с Лиманці
Олександрівська сільська рада
891 с Олександрівка
892 с Михайлівка
Павлівська сільська рада
893 с Павлівка
894 с Івано-Кепине
Першотравнева сільська рада
895 с Першотравневе
896 с-ще Васильки
897 с Трудолюбівка
Суворська сільська рада
898 с Суворе
899 с Гуляйгородок
900 с-ще Світла Дача
Тамаринська сільська рада
901 с Тамарине
902 с Безіменне
Центральна сільська рада
903 с-ще Центральне
904 с Вавилове
905 с-ще Знам'янка
906 с Шмідтове
Червонодолинська сільська рада
907 с Червона Долина
908 с Покровське
909 с-ще Поляна
910 с-ще Степове
911 с-ще Широке
район
